0,1,celltype,batch
14.492931,6.6250176,alpha,smartseq2
14.330755,6.2849846,alpha,smartseq2
14.787109,6.193508,alpha,smartseq2
15.484779,5.461322,alpha,smartseq2
14.626861,6.7444663,alpha,smartseq2
14.910467,5.6519527,alpha,smartseq2
14.975081,6.6364574,alpha,smartseq2
14.888205,6.1974945,alpha,smartseq2
14.77441,5.9738812,alpha,smartseq2
14.78275,5.8568215,alpha,smartseq2
14.4270735,6.720884,alpha,smartseq2
14.767273,5.840493,alpha,smartseq2
14.720838,6.9043384,alpha,smartseq2
14.76664,5.411062,alpha,smartseq2
15.578563,5.4012017,alpha,smartseq2
14.778326,5.6572194,alpha,smartseq2
14.077657,5.8757167,alpha,smartseq2
14.827655,6.197624,alpha,smartseq2
14.904548,5.5138187,alpha,smartseq2
14.657813,6.3403177,alpha,smartseq2
15.361885,5.659362,alpha,smartseq2
14.912321,5.484597,alpha,smartseq2
14.253716,6.442122,alpha,smartseq2
14.402901,6.765466,alpha,smartseq2
14.887935,5.1576543,alpha,smartseq2
14.88593,5.2026277,alpha,smartseq2
14.967142,5.2665267,alpha,smartseq2
14.038974,6.1412954,alpha,smartseq2
14.573134,6.6556196,alpha,smartseq2
14.343472,5.57494,alpha,smartseq2
14.701513,6.5154514,alpha,smartseq2
14.348768,5.5491543,alpha,smartseq2
15.548078,5.335755,alpha,smartseq2
14.605216,6.6709547,alpha,smartseq2
15.096547,5.434142,alpha,smartseq2
14.480761,6.1221857,alpha,smartseq2
13.789232,5.35352,alpha,smartseq2
14.529806,5.8778834,alpha,smartseq2
14.474405,6.6557336,alpha,smartseq2
14.89666,4.8353724,alpha,smartseq2
14.789975,5.694491,alpha,smartseq2
15.260076,6.2398443,alpha,smartseq2
14.614229,5.5579844,alpha,smartseq2
14.266563,5.456556,alpha,smartseq2
14.602612,5.159947,alpha,smartseq2
14.639407,5.675571,alpha,smartseq2
14.690713,6.536522,alpha,smartseq2
15.646711,5.51197,alpha,smartseq2
14.906767,6.7744484,alpha,smartseq2
15.138997,6.1804404,alpha,smartseq2
14.845879,4.619056,alpha,smartseq2
14.706306,6.7388115,alpha,smartseq2
14.739219,5.6944838,alpha,smartseq2
14.759676,6.5457015,alpha,smartseq2
14.785654,5.8687954,alpha,smartseq2
15.099823,5.2770085,alpha,smartseq2
14.993738,6.675027,alpha,smartseq2
14.828138,6.852642,alpha,smartseq2
14.802488,6.715764,alpha,smartseq2
14.214707,5.445648,alpha,smartseq2
14.87019,5.3648424,alpha,smartseq2
14.595798,5.8486915,alpha,smartseq2
14.22038,6.697549,alpha,smartseq2
13.979895,5.5388417,alpha,smartseq2
15.123593,5.8460107,alpha,smartseq2
14.863326,5.8360996,alpha,smartseq2
15.3018875,5.462805,alpha,smartseq2
15.426261,5.2516894,alpha,smartseq2
15.158705,6.298844,alpha,smartseq2
14.791937,5.8135095,alpha,smartseq2
14.5409775,5.285833,alpha,smartseq2
14.972964,6.041014,alpha,smartseq2
3.7358773,2.6284778,alpha,smartseq2
14.734954,5.85076,alpha,smartseq2
14.732867,5.6390877,alpha,smartseq2
15.104271,4.5166473,alpha,smartseq2
14.182071,6.0420504,alpha,smartseq2
15.381921,5.4546514,alpha,smartseq2
14.172384,5.9785194,alpha,smartseq2
14.877148,6.465547,alpha,smartseq2
15.006786,5.6510916,alpha,smartseq2
15.406448,3.8576188,alpha,smartseq2
15.154436,6.428205,alpha,smartseq2
14.6796,6.447307,alpha,smartseq2
14.799631,5.639963,alpha,smartseq2
14.827209,5.9991446,alpha,smartseq2
14.460571,6.4671593,alpha,smartseq2
15.167262,6.139536,alpha,smartseq2
14.962479,6.406972,alpha,smartseq2
14.912925,6.6160355,alpha,smartseq2
14.80526,6.014243,alpha,smartseq2
14.553151,5.4417477,alpha,smartseq2
14.557008,5.778489,alpha,smartseq2
14.267151,6.3064704,alpha,smartseq2
13.339953,-7.3114104,alpha,smartseq2
11.988642,-6.7545114,alpha,smartseq2
12.507616,-7.0823293,alpha,smartseq2
11.890654,-6.585622,alpha,smartseq2
11.739982,-6.558608,alpha,smartseq2
12.636075,-6.0916224,alpha,smartseq2
13.028555,-7.374223,alpha,smartseq2
5.720075,0.23461826,alpha,smartseq2
12.62717,-7.2101655,alpha,smartseq2
11.465067,-5.98404,alpha,smartseq2
12.514674,-6.942982,alpha,smartseq2
12.3801775,-4.6743155,alpha,smartseq2
13.335111,-7.341688,alpha,smartseq2
12.239087,-4.4246426,alpha,smartseq2
13.994009,-5.3905077,alpha,smartseq2
12.997502,-6.9383163,alpha,smartseq2
13.109063,-7.2764053,alpha,smartseq2
12.838292,-5.7163296,alpha,smartseq2
13.681628,-6.9537673,alpha,smartseq2
11.988053,-4.897552,alpha,smartseq2
12.419375,-6.7531824,alpha,smartseq2
13.44117,-6.199081,alpha,smartseq2
12.173975,-6.2693276,alpha,smartseq2
12.644909,-6.871322,alpha,smartseq2
12.84583,-7.0102935,alpha,smartseq2
12.384034,-4.5395637,alpha,smartseq2
12.257752,-7.0694723,alpha,smartseq2
11.52024,-6.453976,alpha,smartseq2
12.785433,-5.4747725,alpha,smartseq2
13.509897,-7.255208,alpha,smartseq2
13.895704,-6.7583785,alpha,smartseq2
13.076064,-6.9812617,alpha,smartseq2
12.319145,-4.7480836,alpha,smartseq2
12.744049,-6.5330834,alpha,smartseq2
12.923159,-7.1753364,alpha,smartseq2
11.502119,-6.3514557,alpha,smartseq2
11.938424,-6.3829856,alpha,smartseq2
12.896916,-7.367743,alpha,smartseq2
13.395607,-7.02392,alpha,smartseq2
12.204362,-4.096442,alpha,smartseq2
13.106321,-7.2841053,alpha,smartseq2
13.1970215,-6.4582543,alpha,smartseq2
13.378899,-7.26159,alpha,smartseq2
12.596932,-6.991414,alpha,smartseq2
12.918235,-7.332023,alpha,smartseq2
12.310925,-6.0349073,alpha,smartseq2
11.699307,-6.57949,alpha,smartseq2
13.013285,-6.3147717,alpha,smartseq2
12.441316,-4.781718,alpha,smartseq2
12.469278,-4.842195,alpha,smartseq2
12.222951,-6.458413,alpha,smartseq2
12.15131,-4.2131333,alpha,smartseq2
13.136701,-7.3889127,alpha,smartseq2
12.319572,-6.1417456,alpha,smartseq2
12.64122,-7.21541,alpha,smartseq2
11.687267,-6.3499146,alpha,smartseq2
12.618203,-6.903656,alpha,smartseq2
12.676063,-7.2033334,alpha,smartseq2
12.441486,-4.9931226,alpha,smartseq2
11.61561,-6.556301,alpha,smartseq2
13.086995,-5.2674556,alpha,smartseq2
12.787554,-7.3131084,alpha,smartseq2
11.652747,-6.0266013,alpha,smartseq2
12.364242,-5.250871,alpha,smartseq2
13.358237,-7.3446665,alpha,smartseq2
12.990182,-7.2956533,alpha,smartseq2
13.164191,-6.3995614,alpha,smartseq2
12.295669,-4.5491624,alpha,smartseq2
12.460837,-6.940766,alpha,smartseq2
13.001519,-7.3532577,alpha,smartseq2
11.440928,-6.172573,alpha,smartseq2
11.894546,-6.8174725,alpha,smartseq2
11.633993,-6.099676,alpha,smartseq2
13.09617,-5.808581,alpha,smartseq2
13.127009,-7.34612,alpha,smartseq2
12.379583,-4.57605,alpha,smartseq2
12.110441,-4.333294,alpha,smartseq2
13.341661,-7.193308,alpha,smartseq2
13.55821,-7.1851187,alpha,smartseq2
13.268895,-6.2551937,alpha,smartseq2
13.351897,-7.1786294,alpha,smartseq2
13.83848,-6.552922,alpha,smartseq2
18.079107,15.971924,alpha,smartseq2
17.85072,16.28306,alpha,smartseq2
16.53035,15.826958,alpha,smartseq2
16.952002,16.35244,alpha,smartseq2
16.722387,16.456959,alpha,smartseq2
16.282427,15.78094,alpha,smartseq2
16.174105,16.094538,alpha,smartseq2
16.948193,16.092237,alpha,smartseq2
17.418018,16.317453,alpha,smartseq2
17.956503,16.309196,alpha,smartseq2
17.091242,16.017801,alpha,smartseq2
16.71101,16.558184,alpha,smartseq2
18.171284,16.694088,alpha,smartseq2
16.909773,15.627144,alpha,smartseq2
17.014147,16.633366,alpha,smartseq2
16.953876,15.928079,alpha,smartseq2
17.178846,16.731047,alpha,smartseq2
16.114086,16.357656,alpha,smartseq2
16.056,16.110023,alpha,smartseq2
17.858475,16.451769,alpha,smartseq2
5.7172356,-0.014741659,alpha,smartseq2
16.145765,15.863544,alpha,smartseq2
8.639008,0.016343024,alpha,smartseq2
17.135305,16.447426,alpha,smartseq2
16.040457,16.214832,alpha,smartseq2
15.981079,16.268572,alpha,smartseq2
16.638958,16.37243,alpha,smartseq2
5.929664,0.33455473,alpha,smartseq2
17.194891,16.26675,alpha,smartseq2
16.13942,15.964058,alpha,smartseq2
15.992109,15.824693,alpha,smartseq2
16.386532,16.46895,alpha,smartseq2
15.726617,16.086937,alpha,smartseq2
18.078806,16.346317,alpha,smartseq2
17.643505,16.308578,alpha,smartseq2
17.209902,16.847242,alpha,smartseq2
16.078922,16.367634,alpha,smartseq2
17.84165,16.556498,alpha,smartseq2
17.441227,16.350065,alpha,smartseq2
16.012506,16.063751,alpha,smartseq2
17.5144,16.686146,alpha,smartseq2
16.272175,16.096706,alpha,smartseq2
16.795734,15.756045,alpha,smartseq2
16.617231,15.88386,alpha,smartseq2
6.2071276,0.60196,alpha,smartseq2
17.76281,16.62623,alpha,smartseq2
17.930735,16.4566,alpha,smartseq2
16.729881,16.372013,alpha,smartseq2
16.494436,16.15755,alpha,smartseq2
8.518562,0.15091702,alpha,smartseq2
17.85708,16.54953,alpha,smartseq2
16.0474,16.466738,alpha,smartseq2
18.284006,16.169516,alpha,smartseq2
16.73645,16.344292,alpha,smartseq2
16.967241,16.100737,alpha,smartseq2
18.009968,16.299946,alpha,smartseq2
16.769571,15.840023,alpha,smartseq2
16.265156,16.016016,alpha,smartseq2
17.197632,15.940008,alpha,smartseq2
16.848911,16.63911,alpha,smartseq2
16.744099,15.711554,alpha,smartseq2
16.740831,15.994076,alpha,smartseq2
16.151787,15.79843,alpha,smartseq2
16.896526,16.523058,alpha,smartseq2
6.3924675,0.8112292,alpha,smartseq2
16.194702,16.244999,alpha,smartseq2
17.201681,16.178858,alpha,smartseq2
15.909138,16.237751,alpha,smartseq2
16.939682,16.404078,alpha,smartseq2
17.061562,16.64866,alpha,smartseq2
5.5537825,0.0058817584,alpha,smartseq2
18.046524,15.938478,alpha,smartseq2
16.908552,15.719302,alpha,smartseq2
18.094563,16.323273,alpha,smartseq2
16.503546,16.64541,alpha,smartseq2
16.859768,16.253653,alpha,smartseq2
16.426754,15.81958,alpha,smartseq2
17.35842,16.735764,alpha,smartseq2
16.205503,15.934572,alpha,smartseq2
7.577317,-1.6751829,alpha,smartseq2
18.187162,16.465916,alpha,smartseq2
17.67301,16.238522,alpha,smartseq2
16.68576,15.910253,alpha,smartseq2
17.241982,16.434467,alpha,smartseq2
17.190123,15.884449,alpha,smartseq2
16.63727,15.807701,alpha,smartseq2
15.945287,16.224148,alpha,smartseq2
16.807825,16.57168,alpha,smartseq2
8.652105,0.41453943,alpha,smartseq2
16.83432,16.556217,alpha,smartseq2
16.778955,15.897924,alpha,smartseq2
18.246168,15.461675,alpha,smartseq2
18.281698,15.648479,alpha,smartseq2
17.830708,16.008099,alpha,smartseq2
16.345392,16.602533,alpha,smartseq2
18.383701,16.28171,alpha,smartseq2
17.598335,15.670714,alpha,smartseq2
17.953491,16.09298,alpha,smartseq2
18.56787,16.275387,alpha,smartseq2
17.094858,15.778997,alpha,smartseq2
17.588718,15.805942,alpha,smartseq2
17.32594,15.820728,alpha,smartseq2
17.394936,16.63058,alpha,smartseq2
17.129917,15.699908,alpha,smartseq2
17.063742,15.792958,alpha,smartseq2
18.770718,16.169327,alpha,smartseq2
18.397152,15.721136,alpha,smartseq2
18.741365,16.1982,alpha,smartseq2
18.199854,15.92342,alpha,smartseq2
17.90953,15.527592,alpha,smartseq2
17.696451,16.003445,alpha,smartseq2
17.768623,16.042257,alpha,smartseq2
18.699263,15.735197,alpha,smartseq2
18.769045,15.863964,alpha,smartseq2
17.24757,15.921702,alpha,smartseq2
18.599209,16.227318,alpha,smartseq2
18.675613,16.312214,alpha,smartseq2
18.582266,16.445353,alpha,smartseq2
18.502176,15.48079,alpha,smartseq2
6.006131,0.3871453,alpha,smartseq2
17.859768,15.84483,alpha,smartseq2
17.9037,16.151175,alpha,smartseq2
18.18852,16.227945,alpha,smartseq2
17.23969,15.828266,alpha,smartseq2
6.4439015,0.82814384,alpha,smartseq2
16.22527,16.524088,alpha,smartseq2
17.89802,15.568124,alpha,smartseq2
17.243618,15.640971,alpha,smartseq2
18.057688,15.64072,alpha,smartseq2
18.421852,16.401943,alpha,smartseq2
18.84015,16.04191,alpha,smartseq2
18.330482,16.323359,alpha,smartseq2
18.624166,16.356785,alpha,smartseq2
18.111649,16.585503,alpha,smartseq2
18.385662,16.246506,alpha,smartseq2
18.63465,15.782778,alpha,smartseq2
17.381302,16.360367,alpha,smartseq2
16.362461,16.408705,alpha,smartseq2
18.449783,16.02355,alpha,smartseq2
16.303247,16.479177,alpha,smartseq2
18.405334,15.976221,alpha,smartseq2
18.400883,16.492155,alpha,smartseq2
18.219866,15.782005,alpha,smartseq2
18.287598,15.825877,alpha,smartseq2
17.8302,15.981108,alpha,smartseq2
17.132244,16.257917,alpha,smartseq2
18.111214,15.594827,alpha,smartseq2
17.94872,15.933428,alpha,smartseq2
18.7534,16.080906,alpha,smartseq2
16.689554,16.630995,alpha,smartseq2
18.66065,15.718676,alpha,smartseq2
18.557377,15.656543,alpha,smartseq2
18.63108,16.047949,alpha,smartseq2
18.033684,16.255919,alpha,smartseq2
18.193453,16.494509,alpha,smartseq2
18.759058,15.734617,alpha,smartseq2
17.457228,16.6503,alpha,smartseq2
18.396751,15.585185,alpha,smartseq2
17.699121,16.240292,alpha,smartseq2
18.382212,16.108868,alpha,smartseq2
18.687445,16.059778,alpha,smartseq2
17.072031,15.589539,alpha,smartseq2
18.231358,15.66994,alpha,smartseq2
18.54942,16.453758,alpha,smartseq2
18.744911,16.58315,alpha,smartseq2
18.615715,15.835739,alpha,smartseq2
17.709555,16.401415,alpha,smartseq2
18.52698,16.457558,alpha,smartseq2
17.781168,16.415749,alpha,smartseq2
17.917547,15.599843,alpha,smartseq2
17.631403,16.634249,alpha,smartseq2
17.827648,16.092468,alpha,smartseq2
17.53892,15.547353,alpha,smartseq2
17.682636,15.624056,alpha,smartseq2
17.80489,16.251545,alpha,smartseq2
18.585836,16.423885,alpha,smartseq2
17.171618,16.61145,alpha,smartseq2
17.640095,15.656444,alpha,smartseq2
18.734413,15.987779,alpha,smartseq2
18.70976,16.17169,alpha,smartseq2
16.928469,16.00423,alpha,smartseq2
18.700699,16.438354,alpha,smartseq2
17.642809,16.383709,alpha,smartseq2
18.714666,16.146727,alpha,smartseq2
18.46331,15.589513,alpha,smartseq2
18.284815,16.103697,alpha,smartseq2
9.781269,8.130976,delta,smartseq2
9.470729,8.645788,delta,smartseq2
9.167487,8.866902,delta,smartseq2
9.160369,8.799947,delta,smartseq2
9.140396,9.110033,delta,smartseq2
8.215385,10.117019,delta,smartseq2
9.21631,8.737835,delta,smartseq2
9.381588,8.208308,delta,smartseq2
9.807618,8.304421,delta,smartseq2
9.365305,8.567326,delta,smartseq2
9.39429,8.4288,delta,smartseq2
9.521792,8.396247,delta,smartseq2
9.78382,8.214899,delta,smartseq2
9.986268,8.165075,delta,smartseq2
9.241697,8.342075,delta,smartseq2
9.840562,8.181692,delta,smartseq2
9.514046,8.26409,delta,smartseq2
9.971819,8.2836275,delta,smartseq2
9.900711,7.993321,delta,smartseq2
9.762752,8.191963,delta,smartseq2
9.313255,8.561806,delta,smartseq2
9.390801,8.529385,delta,smartseq2
9.123107,8.552997,delta,smartseq2
9.084201,8.515419,delta,smartseq2
9.010294,8.304071,delta,smartseq2
10.159701,8.1012125,delta,smartseq2
9.406782,8.282356,delta,smartseq2
9.404393,8.622189,delta,smartseq2
9.309837,8.663473,delta,smartseq2
10.347696,8.156736,delta,smartseq2
9.403426,8.381315,delta,smartseq2
9.339087,8.562536,delta,smartseq2
9.365665,8.485515,delta,smartseq2
9.469783,8.487508,delta,smartseq2
9.494115,8.144142,delta,smartseq2
18.112492,6.0763845,delta,smartseq2
7.191769,-1.6197681,delta,smartseq2
7.1845136,-1.7557411,delta,smartseq2
9.577378,8.420356,delta,smartseq2
7.0497055,-1.6310263,delta,smartseq2
8.709355,9.433329,delta,smartseq2
8.746825,9.586848,delta,smartseq2
8.809657,9.405762,delta,smartseq2
7.7086544,9.548985,delta,smartseq2
7.724877,10.771467,delta,smartseq2
7.986676,11.29446,delta,smartseq2
8.649295,9.475093,delta,smartseq2
8.538661,9.37651,delta,smartseq2
8.871061,9.303413,delta,smartseq2
8.593044,9.449092,delta,smartseq2
8.685696,9.419826,delta,smartseq2
9.212643,8.786631,delta,smartseq2
8.5517235,9.471668,delta,smartseq2
8.745827,9.421782,delta,smartseq2
14.506105,8.571676,delta,smartseq2
13.767924,8.274737,delta,smartseq2
7.25596,-1.7504154,delta,smartseq2
7.188602,-1.7692777,delta,smartseq2
9.395854,6.4410334,delta,smartseq2
13.041457,-5.9821167,delta,smartseq2
9.137084,6.6968184,delta,smartseq2
9.821764,6.599963,delta,smartseq2
9.335234,6.436611,delta,smartseq2
9.495801,6.4791036,delta,smartseq2
9.611178,6.673821,delta,smartseq2
9.343508,6.4758034,delta,smartseq2
17.54593,1.3266284,delta,smartseq2
11.367885,7.303316,delta,smartseq2
11.138559,7.0733232,delta,smartseq2
11.099327,7.2479153,delta,smartseq2
11.176032,7.2608733,delta,smartseq2
12.071062,6.900708,delta,smartseq2
11.4237795,7.331619,delta,smartseq2
11.383136,7.0590754,delta,smartseq2
9.023161,6.5502214,delta,smartseq2
9.078426,6.5939207,delta,smartseq2
9.903905,7.6978145,delta,smartseq2
9.14908,6.4793196,delta,smartseq2
9.114221,6.6888285,delta,smartseq2
9.246816,6.370233,delta,smartseq2
9.006167,6.6601267,delta,smartseq2
9.21669,6.4382887,delta,smartseq2
9.003287,6.525207,delta,smartseq2
9.054773,6.546392,delta,smartseq2
9.194529,6.543706,delta,smartseq2
9.134689,6.467635,delta,smartseq2
9.853613,19.57735,delta,smartseq2
11.207668,6.3769603,delta,smartseq2
9.673105,19.422401,delta,smartseq2
11.440543,6.359849,delta,smartseq2
10.060712,19.745394,delta,smartseq2
10.024856,19.51193,delta,smartseq2
9.886112,19.549122,delta,smartseq2
9.426778,19.271162,delta,smartseq2
9.796532,19.456118,delta,smartseq2
9.948887,19.571625,delta,smartseq2
9.681931,19.390339,delta,smartseq2
9.848096,19.60932,delta,smartseq2
9.993018,19.648462,delta,smartseq2
9.944467,19.637522,delta,smartseq2
9.878428,19.775915,delta,smartseq2
9.897522,19.759073,delta,smartseq2
9.927565,19.906952,delta,smartseq2
9.843894,19.471893,delta,smartseq2
9.482593,21.149475,delta,smartseq2
9.394305,19.183702,delta,smartseq2
9.953841,19.851881,delta,smartseq2
10.001575,19.619207,delta,smartseq2
9.927138,19.539122,delta,smartseq2
9.606756,19.837801,delta,smartseq2
10.035099,19.676466,delta,smartseq2
9.578268,19.359484,delta,smartseq2
9.721876,19.659199,delta,smartseq2
9.373175,19.14642,delta,smartseq2
9.526966,19.453817,delta,smartseq2
9.733443,19.555305,delta,smartseq2
9.556168,19.329199,delta,smartseq2
10.015095,19.79819,delta,smartseq2
9.888929,19.628803,delta,smartseq2
9.388216,19.164003,delta,smartseq2
9.290585,19.14764,delta,smartseq2
9.867842,19.466326,delta,smartseq2
9.480271,19.27297,delta,smartseq2
9.458989,19.240948,delta,smartseq2
9.294216,21.436253,delta,smartseq2
9.72024,19.489513,delta,smartseq2
9.831741,19.513498,delta,smartseq2
7.417396,9.065874,beta,smartseq2
7.6630793,9.174132,beta,smartseq2
7.6810803,9.166264,beta,smartseq2
7.3767495,9.456473,beta,smartseq2
7.139017,8.605628,beta,smartseq2
7.643032,9.338685,beta,smartseq2
8.581897,9.098044,beta,smartseq2
8.067375,9.478594,beta,smartseq2
7.5759983,8.830457,beta,smartseq2
7.5427365,9.064794,beta,smartseq2
7.4324856,8.908172,beta,smartseq2
7.5595574,9.016312,beta,smartseq2
7.1247935,8.306143,beta,smartseq2
6.7868547,8.315425,beta,smartseq2
7.20604,8.3100195,beta,smartseq2
8.14671,8.162206,beta,smartseq2
7.5778,8.170915,beta,smartseq2
7.836296,8.106322,beta,smartseq2
7.6769376,7.976205,beta,smartseq2
7.937115,8.091482,beta,smartseq2
16.433928,-3.0647535,beta,smartseq2
8.083834,8.043309,beta,smartseq2
7.4906597,8.20108,beta,smartseq2
8.101507,8.0386,beta,smartseq2
7.0396347,8.339872,beta,smartseq2
8.232952,8.087897,beta,smartseq2
7.940925,7.951826,beta,smartseq2
7.9955463,8.402439,beta,smartseq2
7.8430276,8.150725,beta,smartseq2
7.200994,8.396532,beta,smartseq2
7.174906,8.149673,beta,smartseq2
7.0881786,8.421737,beta,smartseq2
7.0896845,8.18089,beta,smartseq2
7.168776,8.262225,beta,smartseq2
8.081471,8.101034,beta,smartseq2
7.1765814,8.136616,beta,smartseq2
7.25255,8.48287,beta,smartseq2
7.304187,8.310131,beta,smartseq2
7.5222754,8.174556,beta,smartseq2
7.2324452,8.398171,beta,smartseq2
7.7000012,8.056262,beta,smartseq2
11.549085,6.445654,beta,smartseq2
7.4494157,8.126981,beta,smartseq2
16.631643,-3.6140475,beta,smartseq2
7.256283,8.578113,beta,smartseq2
8.015514,8.1727915,beta,smartseq2
8.134942,8.129414,beta,smartseq2
7.6927905,8.110782,beta,smartseq2
7.4667873,8.179065,beta,smartseq2
7.332538,8.541243,beta,smartseq2
7.4419847,8.084916,beta,smartseq2
7.2782607,8.358943,beta,smartseq2
7.9741755,8.045974,beta,smartseq2
8.462816,8.280833,beta,smartseq2
6.919468,8.429905,beta,smartseq2
7.9642386,7.9594493,beta,smartseq2
7.782945,8.038941,beta,smartseq2
7.7471395,8.102881,beta,smartseq2
7.3512044,8.32942,beta,smartseq2
8.208312,8.282914,beta,smartseq2
8.219469,8.312686,beta,smartseq2
8.2519045,8.175732,beta,smartseq2
7.5458527,8.12556,beta,smartseq2
7.479403,8.255014,beta,smartseq2
6.345708,8.312032,beta,smartseq2
6.582261,8.355631,beta,smartseq2
7.108781,-1.7709266,beta,smartseq2
6.471261,8.283514,beta,smartseq2
14.724744,-0.49600163,beta,smartseq2
6.9353604,8.347196,beta,smartseq2
14.081679,11.765678,beta,smartseq2
6.434953,8.284259,beta,smartseq2
6.3548822,8.24501,beta,smartseq2
14.842729,-1.2494522,beta,smartseq2
6.4258375,8.291705,beta,smartseq2
7.065862,-1.8047941,beta,smartseq2
6.5403857,8.344388,beta,smartseq2
6.44546,8.2688875,beta,smartseq2
6.351162,8.230748,beta,smartseq2
6.828262,9.504971,beta,smartseq2
7.14823,9.545955,beta,smartseq2
6.89773,9.7244,beta,smartseq2
6.8595157,9.664575,beta,smartseq2
7.1479106,9.818248,beta,smartseq2
6.9230876,9.798364,beta,smartseq2
7.0290685,9.655573,beta,smartseq2
6.863222,9.609197,beta,smartseq2
7.0752892,9.642362,beta,smartseq2
6.7746296,9.499133,beta,smartseq2
7.289072,9.401289,beta,smartseq2
6.9490223,9.558651,beta,smartseq2
6.978473,9.733305,beta,smartseq2
7.16254,9.561072,beta,smartseq2
7.00734,9.531568,beta,smartseq2
6.967812,9.618287,beta,smartseq2
6.9755692,9.459425,beta,smartseq2
7.0800934,9.7202835,beta,smartseq2
6.807105,9.630365,beta,smartseq2
7.379573,10.170833,beta,smartseq2
6.927831,9.666226,beta,smartseq2
6.7552032,9.539229,beta,smartseq2
6.975823,9.497642,beta,smartseq2
7.4057603,10.185911,beta,smartseq2
6.86611,9.686929,beta,smartseq2
6.8989,9.682224,beta,smartseq2
6.8631406,9.700064,beta,smartseq2
7.3464336,10.025401,beta,smartseq2
7.11779,9.731914,beta,smartseq2
7.0186605,9.72768,beta,smartseq2
7.0625315,9.725619,beta,smartseq2
13.548963,16.389938,beta,smartseq2
13.437737,16.14057,beta,smartseq2
13.563291,16.22415,beta,smartseq2
13.443203,16.106186,beta,smartseq2
13.366718,16.08251,beta,smartseq2
13.324709,15.953624,beta,smartseq2
13.568879,16.186878,beta,smartseq2
7.2929215,-1.8159617,beta,smartseq2
13.405275,15.805914,beta,smartseq2
13.650153,16.41727,beta,smartseq2
13.357582,16.066244,beta,smartseq2
13.793049,16.06351,beta,smartseq2
13.548699,16.178541,beta,smartseq2
13.396174,16.145037,beta,smartseq2
13.262831,15.901925,beta,smartseq2
13.536279,16.209154,beta,smartseq2
13.481677,15.997616,beta,smartseq2
13.745885,16.203403,beta,smartseq2
13.677486,16.381548,beta,smartseq2
13.496014,16.170372,beta,smartseq2
13.71973,16.279982,beta,smartseq2
13.540446,16.243338,beta,smartseq2
13.625762,16.338839,beta,smartseq2
13.566396,15.848444,beta,smartseq2
13.456399,16.224787,beta,smartseq2
13.49864,16.212955,beta,smartseq2
13.551766,16.208925,beta,smartseq2
13.473799,16.138885,beta,smartseq2
13.365874,16.014463,beta,smartseq2
13.637223,16.300701,beta,smartseq2
13.356543,16.039038,beta,smartseq2
17.334202,-2.6335952,beta,smartseq2
13.461034,16.024025,beta,smartseq2
13.544108,16.25777,beta,smartseq2
13.547423,15.996005,beta,smartseq2
13.503777,16.318012,beta,smartseq2
13.352296,16.010351,beta,smartseq2
13.838796,16.349009,beta,smartseq2
17.933687,1.5059583,beta,smartseq2
17.28063,1.325746,beta,smartseq2
17.376812,1.411267,beta,smartseq2
17.92192,1.6289488,beta,smartseq2
17.02561,0.98913217,beta,smartseq2
17.512049,1.2762147,beta,smartseq2
17.494196,1.4955046,beta,smartseq2
17.277746,1.2854623,beta,smartseq2
16.70321,-3.0794656,beta,smartseq2
17.684935,1.4796156,beta,smartseq2
17.185349,1.060161,beta,smartseq2
17.335653,1.5043192,beta,smartseq2
17.778217,1.5706205,beta,smartseq2
17.296059,1.3778872,beta,smartseq2
17.778387,1.5291009,beta,smartseq2
16.994394,0.88045335,beta,smartseq2
17.49952,1.3922031,beta,smartseq2
17.597979,1.4706348,beta,smartseq2
16.83856,0.69216126,beta,smartseq2
17.886175,1.547807,beta,smartseq2
17.18295,1.2252115,beta,smartseq2
17.79976,1.4349645,beta,smartseq2
17.601906,1.3895457,beta,smartseq2
17.987188,1.5166912,beta,smartseq2
17.74241,1.3328085,beta,smartseq2
17.834387,1.5869215,beta,smartseq2
17.869846,1.48906,beta,smartseq2
17.288473,1.1500529,beta,smartseq2
17.109325,1.1475222,beta,smartseq2
17.435053,1.4191856,beta,smartseq2
16.981964,0.45438403,beta,smartseq2
17.339886,1.3638808,beta,smartseq2
17.642035,1.3254402,beta,smartseq2
16.782158,-3.1253371,beta,smartseq2
17.69085,1.3847735,beta,smartseq2
15.243471,-2.4526763,beta,smartseq2
17.881859,1.4065285,beta,smartseq2
17.702463,1.3909014,beta,smartseq2
17.345623,1.3089534,beta,smartseq2
17.593946,1.3087752,beta,smartseq2
17.275452,1.250933,beta,smartseq2
19.107445,-1.8963336,beta,smartseq2
18.981705,-1.687945,beta,smartseq2
19.144478,-2.0713425,beta,smartseq2
18.598043,-2.1854777,beta,smartseq2
19.229055,-1.9717323,beta,smartseq2
19.098421,-1.9840431,beta,smartseq2
18.930307,-1.0831565,beta,smartseq2
18.348251,-2.3302975,beta,smartseq2
18.149874,-2.2872524,beta,smartseq2
18.511295,-2.1884654,beta,smartseq2
19.326216,-1.7509053,beta,smartseq2
18.974047,-1.9343421,beta,smartseq2
19.206732,-1.8111798,beta,smartseq2
14.300899,5.912596,beta,smartseq2
18.944134,-1.7129744,beta,smartseq2
19.148256,-1.8541005,beta,smartseq2
19.047188,-1.7845637,beta,smartseq2
18.585894,-2.1918738,beta,smartseq2
